ID,Task,Extraversion,Extravert,AllConn_CEN,AllConn_DMN,AllConn_SN,Intra_CEN,Intra_DMN,Intra_SN,Extra_CEN,Extra_DMN,Extra_SN,CEN_SN,SN_DMN,DMN_CEN,Intra_CEN_z,Intra_DMN_z,Intra_SN_z,Extra_CEN_z,Extra_DMN_z,Extra_SN_z,CEN_SN_z,SN_DMN_z,DMN_CEN_z
sub-2037,BreathNVLA,29,1,35,34,44,45,46,43,35,34,44,28,8,29,1.4065,1.4828,1.4312,1.5039,1.4231,1.4013,1.3312,1.4799,1.4087
sub-2037,BreathNVLA,29,1,32,31,39,19,37,87,32,31,39,31,3,29,1.4637,1.6392,1.5508,1.5028,1.443,1.4357,1.3019,1.6665,1.3647
sub-2037,BreathNVLA,29,1,26,19,44,28,41,111,26,19,44,22,7,19,1.1354,1.3313,1.3269,1.1982,1.2115,1.1853,1.1157,1.0009,1.0769
sub-2037,BreathNVLA,29,1,38,27,41,54,29,60,38,27,41,32,9,32,1.5153,1.4416,1.4353,1.5032,1.405,1.4861,1.4549,1.4482,1.427
sub-2037,BreathNVLA,29,1,32,31,53,51,35,113,32,31,53,42,8,29,1.2924,1.4252,1.3506,1.326,1.2525,1.2243,1.215,1.3764,1.1973
sub-2037,BreathNVLA,29,1,31,21,53,57,25,109,31,21,53,56,11,28,1.4688,1.4456,1.4525,1.4499,1.3715,1.369,1.3574,1.4088,1.3475
sub-2037,BreathNVLA,29,1,37,27,41,62,34,105,37,27,41,57,8,34,1.4471,1.4627,1.3973,1.4808,1.3884,1.3414,1.3004,1.5206,1.3858
sub-2037,BreathNVLA,29,1,39,30,38,62,35,76,39,30,38,43,9,33,1.5056,1.4927,1.4449,1.5363,1.4273,1.4492,1.3967,1.5319,1.4695
sub-2037,BreathNVLA,29,1,41,31,31,60,43,82,41,31,31,29,4,37,1.3706,1.5059,1.3692,1.4755,1.4014,1.3286,1.2686,1.689,1.3545
sub-2037,BreathNVLA,29,1,39,29,33,62,37,72,39,29,33,38,8,36,1.4924,1.4863,1.4085,1.5513,1.4434,1.4848,1.3853,1.5206,1.4326
sub-2037,BreathNVLA,29,1,39,28,41,59,37,99,39,28,41,39,7,34,1.3739,1.4886,1.3199,1.4333,1.3853,1.2765,1.2386,1.4424,1.3285
sub-2037,BreathNVLA,29,1,38,25,43,57,36,109,38,25,43,35,6,30,1.2712,1.3664,1.2895,1.3079,1.2601,1.1981,1.1562,1.2886,1.2047
sub-2037,BreathNVLA,29,1,39,25,33,55,40,109,39,25,33,35,6,32,1.2874,1.4625,1.3384,1.3562,1.3832,1.2355,1.1788,1.4125,1.249
sub-2037,BreathNVLA,29,1,39,27,38,55,36,107,39,27,38,39,7,31,1.3354,1.4962,1.3298,1.3852,1.3626,1.2633,1.205,1.4106,1.2946
sub-2037,BreathNVLA,29,1,38,27,49,62,31,110,38,27,49,51,8,33,1.4038,1.4323,1.3583,1.3981,1.3107,1.2869,1.2831,1.4247,1.3259
sub-2037,BreathNVLA,29,1,43,31,37,44,46,40,43,31,37,20,5,38,1.4948,1.5658,1.4375,1.567,1.5425,1.4341,1.3993,1.5722,1.4465
sub-2037,BreathNVLA,29,1,32,36,45,48,36,108,32,36,45,44,9,30,1.3673,1.5881,1.3979,1.3704,1.3824,1.2665,1.2967,1.4768,1.4041
sub-2037,BreathNVLA,29,1,23,10,54,37,25,115,23,10,54,37,4,13,1.3332,1.2807,1.4617,1.2832,1.2807,1.2596,1.2732,1.1166,1.2061
sub-2037,BreathNVLA,29,1,38,35,39,40,36,40,38,35,39,28,5,30,1.6059,1.6667,1.5534,1.7627,1.6051,1.6181,1.5395,1.8906,1.6563
sub-2037,Meditation,29,1,11,25,33,9,47,75,11,25,33,30,10,20,1.4654,1.4951,1.3246,1.2299,1.3689,1.3145,1.2495,1.2454,1.4511
sub-2037,Meditation,29,1,8,18,56,15,34,52,8,18,56,34,12,13,1.8767,2.0977,1.8486,1.7404,1.837,1.8401,1.7958,2.0505,2.0148
sub-2037,Meditation,29,1,6,18,44,25,41,54,6,18,44,34,13,16,1.5084,1.5747,1.4078,1.4169,1.405,1.434,1.4325,1.2892,1.5037
sub-2037,Meditation,29,1,5,20,45,21,46,59,5,20,45,34,8,21,1.357,1.4211,1.3165,1.2087,1.238,1.1817,1.2634,1.2024,1.2692
sub-2037,Meditation,29,1,13,19,45,42,47,71,13,19,45,64,4,36,1.1739,1.2505,1.1429,0.96701,1.0262,0.96462,1.1599,1.0557,1.1895
sub-2037,Meditation,29,1,12,14,49,38,46,70,12,14,49,68,4,33,1.3074,1.3033,1.1791,1.025,1.1237,1.0635,1.2043,1.091,1.2599
sub-2037,Meditation,29,1,6,20,47,24,44,60,6,20,47,27,10,19,1.3276,1.4717,1.2796,1.3722,1.2989,1.2578,1.314,1.2478,1.4018
sub-2037,Meditation,29,1,10,17,40,37,42,61,10,17,40,74,7,31,1.4743,1.5061,1.3336,1.2438,1.3118,1.2384,1.3737,1.1835,1.4863
sub-2037,Meditation,29,1,8,21,38,18,37,44,8,21,38,26,10,19,1.4067,1.6196,1.2907,1.2654,1.3668,1.2878,1.3027,1.2241,1.5038
sub-2037,Meditation,29,1,22,19,51,31,17,74,22,19,51,74,13,28,1.6642,1.5447,1.5389,1.5899,1.7402,1.5293,1.5514,1.4629,1.59
sub-2037,Meditation,29,1,5,20,49,18,39,61,5,20,49,32,13,15,1.5978,1.6956,1.4991,1.5358,1.5104,1.4528,1.4783,1.4772,1.5454
sub-2037,Meditation,29,1,7,19,45,29,42,56,7,19,45,40,6,18,1.5115,1.4896,1.4487,1.2672,1.2731,1.3599,1.4924,1.3086,1.429
sub-2037,Meditation,29,1,7,16,39,31,44,54,7,16,39,37,6,26,1.3678,1.466,1.257,1.2355,1.3152,1.2837,1.3342,1.115,1.3371
sub-2037,Meditation,29,1,10,12,47,35,46,68,10,12,47,61,6,33,1.3492,1.3089,1.2156,1.0713,1.1806,1.112,1.2536,1.0043,1.2421
sub-2037,Meditation,29,1,6,20,45,27,43,53,6,20,45,30,10,19,1.3131,1.4607,1.2885,1.3352,1.2673,1.2542,1.2913,1.1684,1.4124
sub-2037,Meditation,29,1,6,19,41,27,43,54,6,19,41,35,6,20,1.5153,1.5753,1.3993,1.327,1.3261,1.4374,1.49,1.3517,1.4746
sub-2037,Meditation,29,1,7,18,42,24,40,63,7,18,42,37,8,16,1.5107,1.4794,1.3974,1.2476,1.3413,1.3428,1.4315,1.2818,1.3952
sub-2037,Meditation,29,1,6,15,42,26,46,75,6,15,42,40,7,21,1.1899,1.2563,1.1888,1.001,1.2119,1.0571,1.2121,1.0283,1.1994
sub-2037,Meditation,29,1,14,21,44,13,51,94,14,21,44,29,6,17,1.3398,1.479,1.4161,1.241,1.3935,1.2756,1.3524,1.1807,1.5066
sub-2037,Meditation,29,1,18,21,40,37,36,74,18,21,40,64,8,34,1.3228,1.3229,1.3133,1.1639,1.1235,1.1452,1.25,1.1079,1.2936
sub-2037,Meditation,29,1,10,31,32,12,45,80,10,31,32,29,4,21,1.1827,1.2577,1.2305,1.1048,1.0666,1.0096,1.0439,0.93565,1.1362
sub-2037,Meditation,29,1,6,25,29,18,41,77,6,25,29,32,6,18,1.3124,1.4329,1.295,1.1487,1.304,1.2478,1.2535,1.2376,1.2948
sub-2037,Meditation,29,1,21,21,44,39,26,72,21,21,44,99,7,24,1.7239,1.549,1.5807,1.4094,1.6257,1.4373,1.5423,1.4129,1.6203
sub-2038,BreathNVHA,21,0,6,24,24,33,51,75,6,24,24,54,12,26,1.6725,1.6186,1.5698,1.6483,1.4322,1.364,1.5754,1.5242,1.3702
sub-2038,BreathNVHA,21,0,10,14,35,37,30,99,10,14,35,52,10,31,1.5306,1.3525,1.3906,1.0662,1.1538,1.1025,1.4049,1.0754,1.267
sub-2038,BreathNVHA,21,0,3,7,5,44,27,175,3,7,5,98,12,28,1.3528,1.5449,1.5312,0.95287,1.0164,1.1788,1.3529,1.2644,1.4301
sub-2038,BreathNVHA,21,0,6,14,35,40,33,123,6,14,35,66,12,18,1.4283,1.3462,1.3371,1.0849,1.1354,1.2307,1.3257,0.99928,1.217
sub-2038,BreathNVHA,21,0,7,15,44,46,29,152,7,15,44,87,5,16,1.354,1.1341,1.317,1.1323,1.0274,1.0021,1.2529,0.95562,1.0413
sub-2038,BreathNVHA,21,0,5,12,36,47,38,159,5,12,36,88,8,18,1.0602,0.98647,1.0562,0.73678,0.80693,0.8167,1.0061,0.80287,0.8337
sub-2038,BreathNVHA,21,0,2,8,19,46,34,171,2,8,19,103,10,25,1.2099,1.0433,1.1085,0.83608,0.74173,0.83256,1.1123,0.87505,0.94575
sub-2038,BreathNVHA,21,0,10,10,18,47,33,182,10,10,18,100,5,24,1.2765,1.2344,1.268,0.94992,0.96038,0.94599,1.2519,1.0835,1.1075
sub-2038,BreathNVHA,21,0,4,12,38,41,42,119,4,12,38,43,6,36,1.2646,1.3816,1.1937,1.0414,1.0519,1.0194,1.1977,1.059,1.0535
sub-2038,BreathNVHA,21,0,4,5,27,35,23,171,4,5,27,84,10,7,1.0998,1.0963,1.2455,0.88463,0.87632,0.87273,1.1278,0.8744,1.0302
sub-2038,BreathNVHA,21,0,3,17,39,38,52,97,3,17,39,56,12,27,1.2596,1.3665,1.2264,1.0191,1.0468,1.0751,1.1978,1.2061,1.1108
sub-2038,BreathNVHA,21,0,7,11,30,39,49,140,7,11,30,51,2,24,1.213,1.2296,1.2649,0.95874,1.0036,0.96922,1.2229,1.5031,1.0223
sub-2038,BreathNVHA,21,0,3,15,20,39,48,115,3,15,20,64,9,23,1.2208,1.2754,1.1986,1.0841,1.091,0.94286,1.1778,1.0731,1.0488
sub-2038,BreathNVHA,21,0,3,14,9,38,55,92,3,14,9,67,16,26,1.5207,1.5203,1.4247,1.4579,1.4959,1.2163,1.4297,1.3585,1.3218
sub-2038,BreathNVHA,21,0,5,7,19,40,36,140,5,7,19,82,24,19,1.4601,1.2933,1.3444,1.1231,1.2449,1.061,1.3957,1.1618,1.0955
sub-2038,BreathNVHA,21,0,4,8,44,30,33,147,4,8,44,81,11,11,1.283,1.1209,1.235,0.81138,0.96435,0.96882,1.22,0.9907,1.0083
sub-2038,BreathNVHA,21,0,6,16,25,31,45,142,6,16,25,77,7,16,1.1897,1.1186,1.1767,0.88713,0.92422,0.87283,1.1334,0.98665,0.94547
sub-2038,BreathNVHA,21,0,7,13,15,48,55,99,7,13,15,50,3,33,1.3113,1.3182,1.1922,1.1102,1.1208,0.98091,1.2228,1.1575,1.1358
sub-2038,BreathNVHA,21,0,17,21,58,28,37,126,17,21,58,58,6,19,1.2959,1.3025,1.2836,1.1982,1.1816,1.1794,1.2506,1.0092,1.1146
sub-2038,BreathNVHA,21,0,8,7,33,43,42,112,8,7,33,52,14,35,1.2353,1.2983,1.2009,0.90372,1.0469,0.95353,1.1876,1.0163,1.1266
sub-2038,BreathNVHA,21,0,4,11,54,34,27,149,4,11,54,76,7,8,1.1861,1.175,1.2289,0.87181,0.91928,0.99408,1.1438,1.0245,0.99268
sub-2038,BreathNVHA,21,0,10,11,31,36,52,156,10,11,31,74,10,24,1.423,1.4103,1.4015,1.1551,1.1306,1.0884,1.3694,1.2045,1.2102
sub-2038,BreathNVHA,21,0,5,6,17,49,51,114,5,6,17,53,10,48,1.3267,1.4242,1.3075,1.1044,1.2531,1.042,1.2689,1.1031,1.2174
sub-2038,BreathNVHA,21,0,14,17,47,34,29,160,14,17,47,57,2,18,1.5149,1.2859,1.4883,1.3105,1.163,1.1609,1.4859,1.0349,1.2197
sub-2038,BreathNVLA,21,0,10,11,54,34,11,37,10,11,54,53,3,32,1.7621,1.5716,1.5832,1.5754,1.5467,1.6105,1.7076,1.4395,1.5893
sub-2038,BreathNVLA,21,0,13,10,45,48,9,60,13,10,45,91,7,27,1.55,1.1548,1.2886,1.104,1.1953,1.1271,1.3636,1.1533,1.2418
sub-2038,BreathNVLA,21,0,21,16,19,45,16,55,21,16,19,69,7,23,1.2274,1.1055,1.1659,0.94259,0.92764,0.85939,1.1026,0.89048,0.98726
sub-2038,BreathNVLA,21,0,13,29,31,31,27,77,13,29,31,67,16,23,1.125,1.0604,1.0495,0.89315,1.0033,0.87414,1.0661,0.94955,1.0349
sub-2038,BreathNVLA,21,0,27,21,54,38,19,56,27,21,54,54,8,19,1.1444,1.0837,1.1019,0.9335,1.0387,0.93229,1.0619,0.94592,1.0456
sub-2038,BreathNVLA,21,0,12,8,26,42,12,75,12,8,26,78,10,22,1.2978,1.1609,1.2717,0.99565,1.0263,1.0424,1.1457,1.0788,1.0963
sub-2038,BreathNVLA,21,0,11,7,39,40,16,73,11,7,39,76,9,18,1.1975,1.0424,1.2241,0.97492,1.0046,0.87604,1.0758,1.0314,1.0473
sub-2038,BreathNVLA,21,0,23,15,44,42,22,83,23,15,44,80,7,27,1.2479,1.0981,1.1599,1.0636,1.0115,1.0046,1.1698,1.147,1.1145
sub-2038,BreathNVLA,21,0,36,24,52,34,22,76,36,24,52,61,5,30,1.181,1.1623,1.1693,1.0907,1.0274,0.98631,1.1002,1.013,1.1338
sub-2038,BreathNVLA,21,0,11,26,13,43,17,85,11,26,13,95,7,19,1.084,0.96385,1.0265,0.79102,0.90124,0.79733,0.9501,0.88575,0.96696
sub-2038,BreathNVLA,21,0,6,16,14,42,22,91,6,16,14,93,8,18,1.0491,0.96608,1.0044,0.87141,0.82298,0.80641,0.94132,0.79136,0.93615
sub-2038,BreathNVLA,21,0,21,9,32,25,17,74,21,9,32,53,6,21,1.2295,1.1648,1.2943,1.1047,1.1834,1.0368,1.0884,1.0405,1.0741
sub-2038,BreathNVLA,21,0,14,10,25,49,20,82,14,10,25,96,6,31,1.3874,1.0202,1.1131,0.89045,0.94345,1.0061,1.2536,0.98342,1.1017
sub-2038,BreathNVLA,21,0,8,8,15,40,17,92,8,8,15,92,12,18,1.2566,1.1356,1.201,1.004,1.0012,0.90532,1.0938,0.96662,1.0787
sub-2038,BreathNVLA,21,0,13,9,28,49,13,80,13,9,28,98,7,14,1.0865,0.86509,0.96419,0.73371,0.73179,0.70854,0.93084,0.72635,0.89366
sub-2038,BreathNVLA,21,0,30,27,42,38,22,73,30,27,42,64,5,29,1.1557,1.1002,1.155,1.0623,1.0317,0.94533,1.1199,0.90542,1.1051
sub-2038,BreathNVLA,21,0,29,11,65,33,21,76,29,11,65,63,6,25,1.1891,1.1232,1.2709,1.1752,1.1835,1.068,1.1411,0.99252,1.1237
sub-2038,BreathNVLA,21,0,10,3,23,42,18,73,10,3,23,77,11,21,1.2109,1.0567,1.1383,0.78954,1.0037,0.88779,1.0686,0.97455,0.9792
sub-2038,BreathNVLA,21,0,7,17,19,43,26,90,7,17,19,88,7,21,1.0664,0.97983,1.0042,0.82072,0.86349,0.77747,0.9666,0.82457,0.95768
sub-2038,BreathNVLA,21,0,11,9,32,49,13,55,11,9,32,75,9,32,1.417,1.0152,1.2268,0.99761,0.91096,1.0233,1.2904,1.1894,1.1564
sub-2038,BreathNVLA,21,0,23,10,49,46,20,92,23,10,49,94,4,28,1.3329,1.0647,1.0993,1.0195,1.0775,0.95502,1.2352,1.0547,1.1837
sub-2038,BreathNVLA,21,0,19,8,34,44,17,70,19,8,34,76,11,28,1.2158,1.088,1.13,0.91232,0.94169,0.86122,1.0683,1.0409,1.0169
sub-2038,BreathNVLA,21,0,10,6,37,42,15,80,10,6,37,78,9,25,1.2739,1.0444,1.1766,0.83932,0.91063,0.92862,1.1102,0.99479,1.0869
sub-2038,BreathNVLA,21,0,26,14,51,43,15,73,26,14,51,76,5,37,1.4068,1.2293,1.2372,1.1239,1.2514,1.1477,1.3704,1.1237,1.2087
sub-2038,Meditation,21,0,34,17,48,34,46,124,34,17,48,84,6,23,1.1723,1.3177,1.2088,1.0825,1.0382,1.2321,1.1594,1.1169,1.1134
sub-2038,Meditation,21,0,21,12,52,16,42,96,21,12,52,70,11,16,1.0765,1.1618,1.1719,0.96843,0.96415,1.0714,1.0426,0.96267,1.0049
sub-2038,Meditation,21,0,32,6,55,34,40,143,32,6,55,86,10,16,1.0498,1.1372,1.1311,0.96073,1.1142,1.0524,1.0517,0.90608,0.94713
sub-2038,Meditation,21,0,35,11,50,29,33,106,35,11,50,81,20,24,1.2763,1.3265,1.3843,1.1862,1.2417,1.2897,1.2788,1.1819,1.2755
sub-2038,Meditation,21,0,31,8,57,39,49,142,31,8,57,98,11,15,1.0606,1.198,1.1373,0.99428,1.0126,1.0721,1.0939,0.95044,1.05
sub-2038,Meditation,21,0,26,17,56,33,40,168,26,17,56,104,13,26,1.237,1.24,1.2434,1.0997,1.022,1.1714,1.185,1.0668,1.1064
sub-2038,Meditation,21,0,24,8,57,33,47,157,24,8,57,99,6,15,1.0568,1.1186,1.1533,0.9718,1.1931,1.0602,1.0728,1.0372,0.98328
sub-2038,Meditation,21,0,28,7,56,37,31,141,28,7,56,101,7,17,1.2318,1.2219,1.2886,1.1003,1.1469,1.2096,1.2064,1.0484,1.0968
sub-2038,Meditation,21,0,27,20,50,29,44,133,27,20,50,92,9,26,1.3131,1.3736,1.2807,1.1391,1.2283,1.2651,1.1808,1.244,1.2149
sub-2038,Meditation,21,0,27,21,46,31,42,139,27,21,46,83,8,23,1.3315,1.3776,1.3403,1.2046,1.312,1.3136,1.2344,1.3785,1.2888
sub-2038,Meditation,21,0,24,24,59,31,45,162,24,24,59,88,10,20,1.2141,1.2642,1.2552,1.1124,1.1471,1.1754,1.1748,1.1114,1.1196
sub-2038,Meditation,21,0,30,10,63,41,45,114,30,10,63,94,9,19,1.148,1.255,1.2148,1.1346,1.1124,1.1651,1.1805,1.0383,1.0936
sub-2038,Meditation,21,0,25,7,49,39,40,136,25,7,49,93,8,18,1.1931,1.2083,1.2737,1.1348,1.0814,1.2227,1.2114,1.0786,1.0762
sub-2038,Meditation,21,0,24,5,43,32,30,162,24,5,43,99,8,15,1.3863,1.2823,1.3897,1.2201,1.2176,1.4306,1.3094,1.1925,1.2339
sub-2038,Meditation,21,0,27,17,62,28,42,139,27,17,62,82,15,17,1.1752,1.3371,1.2264,1.146,1.1353,1.1588,1.1574,1.1447,1.1619
sub-2038,Meditation,21,0,43,14,70,35,21,136,43,14,70,93,14,23,1.2671,1.3163,1.3278,1.2206,1.1378,1.1932,1.23,1.1107,1.1304
sub-2038,Meditation,21,0,28,8,37,35,31,147,28,8,37,88,18,27,1.1852,1.395,1.2515,1.0452,1.075,1.2948,1.2004,1.1336,1.1149
sub-2038,Meditation,21,0,38,12,73,35,46,99,38,12,73,93,5,15,1.1379,1.2401,1.1792,1.1552,1.0833,1.1402,1.1564,1.1439,1.1316
sub-2038,Meditation,21,0,35,10,86,33,41,83,35,10,86,87,7,16,1.2882,1.3057,1.2514,1.3476,1.1862,1.2172,1.2618,1.0997,1.2029
sub-2038,Meditation,21,0,28,11,47,36,43,167,28,11,47,106,13,19,1.2124,1.2382,1.2737,1.0554,1.0687,1.227,1.2055,1.0903,1.1379
sub-2038,Meditation,21,0,28,30,63,31,49,134,28,30,63,83,14,22,1.1124,1.3422,1.2088,1.1262,1.1376,1.1529,1.121,1.1032,1.1294
sub-2038,Meditation,21,0,25,9,57,26,22,137,25,9,57,97,7,12,1.3082,1.4491,1.3907,1.1769,1.238,1.2586,1.3098,1.1785,1.1595
sub-2039,BreathNVHA,18,0,13,2,101,16,24,196,13,2,101,57,9,4,1.2954,1.3674,1.5643,1.3274,1.0554,1.4558,1.3778,1.3282,1.2209
sub-2039,BreathNVHA,18,0,3,5,79,32,27,135,3,5,79,23,10,18,1.2569,1.1348,1.3289,1.4451,1.0737,1.1605,1.0813,0.95992,1.1922
sub-2039,BreathNVHA,18,0,12,17,50,49,42,115,12,17,50,18,9,42,1.3907,1.3348,1.379,1.1178,1.2723,1.3412,1.1052,1.1533,1.3751
sub-2039,BreathNVHA,18,0,27,17,50,35,54,145,27,17,50,28,11,38,1.4847,1.4654,1.5089,1.2535,1.1751,1.3962,1.3369,1.5222,1.4039
sub-2039,BreathNVHA,18,0,29,19,68,65,37,157,29,19,68,28,12,46,1.7362,1.579,1.6098,1.5279,1.447,1.6248,1.5897,1.4864,1.5232
sub-2039,BreathNVHA,18,0,22,23,56,51,46,137,22,23,56,33,14,37,1.4264,1.4155,1.3858,1.2912,1.2162,1.286,1.2778,1.27,1.2932
sub-2039,BreathNVHA,18,0,31,27,55,63,43,121,31,27,55,42,17,40,1.8163,1.7797,1.6564,1.6156,1.5275,1.6276,1.6099,1.575,1.6067
sub-2039,BreathNVHA,18,0,19,10,66,57,40,158,19,10,66,39,9,30,1.4083,1.3547,1.4219,1.3038,1.1855,1.3043,1.2636,1.2654,1.3219
sub-2039,BreathNVHA,18,0,11,4,73,48,33,161,11,4,73,35,7,27,1.3344,1.2424,1.3685,1.3235,1.1494,1.206,1.1637,1.1296,1.2342
sub-2039,BreathNVHA,18,0,19,12,60,52,37,133,19,12,60,26,9,43,1.4353,1.4099,1.3961,1.2827,1.3366,1.2873,1.2514,1.1902,1.3164
sub-2039,BreathNVHA,18,0,5,8,76,40,22,132,5,8,76,11,5,23,1.366,1.2553,1.4205,1.409,1.1753,1.3051,1.2924,1.0423,1.3459
sub-2039,BreathNVHA,18,0,18,5,95,56,26,198,18,5,95,59,12,13,1.1791,0.98623,1.3167,1.1122,0.85844,1.2052,1.1689,0.89576,1.0744
sub-2039,BreathNVHA,18,0,11,6,77,35,35,155,11,6,77,31,4,22,1.3817,1.2118,1.4214,1.3263,0.99488,1.1843,1.2257,1.1394,1.2705
sub-2039,BreathNVHA,18,0,21,8,79,40,43,171,21,8,79,59,12,24,1.4641,1.4111,1.6186,1.3735,1.3154,1.3779,1.4089,1.3874,1.3013
sub-2039,BreathNVHA,18,0,23,6,75,49,43,168,23,6,75,60,10,25,1.427,1.3709,1.5254,1.2892,1.2501,1.3251,1.2853,1.3557,1.3068
sub-2039,BreathNVHA,18,0,22,22,44,50,41,95,22,22,44,14,9,54,1.7765,1.6513,1.6618,1.5026,1.59,1.612,1.5028,1.5089,1.7516
sub-2039,BreathNVHA,18,0,25,12,68,58,40,158,25,12,68,41,10,32,1.4781,1.4512,1.4767,1.3337,1.2354,1.3654,1.3495,1.3797,1.3581
sub-2039,BreathNVHA,18,0,40,15,74,56,38,179,40,15,74,79,15,17,1.898,1.7928,1.7879,1.6955,1.5701,1.8051,1.6916,1.7672,1.615
sub-2039,BreathNVHA,18,0,16,14,67,55,44,166,16,14,67,44,10,30,1.3386,1.2898,1.362,1.2297,1.0787,1.2336,1.2255,1.1468,1.1966
sub-2039,BreathNVHA,18,0,28,18,64,60,43,139,28,18,64,57,12,34,1.6713,1.6536,1.6684,1.5459,1.3765,1.5488,1.5237,1.6298,1.561
sub-2039,BreathNVHA,18,0,39,19,56,48,44,144,39,19,56,69,14,21,1.9477,1.9563,1.9183,1.8416,1.7921,1.9172,1.8214,2.0095,1.7286
sub-2039,BreathNVHA,18,0,32,17,65,54,44,155,32,17,65,56,12,25,1.6383,1.6856,1.6302,1.5534,1.4022,1.5663,1.5232,1.7218,1.4731
sub-2039,BreathNVHA,18,0,27,8,80,33,41,186,27,8,80,63,10,24,1.5801,1.534,1.7321,1.454,1.3084,1.5238,1.5093,1.582,1.3916
sub-2039,BreathNVLA,18,0,14,5,67,29,51,109,14,5,67,53,12,23,1.3471,1.6726,1.5086,1.1649,1.2119,1.3487,1.2476,1.7702,1.3717
sub-2039,BreathNVLA,18,0,5,10,17,25,59,70,5,10,17,57,28,23,1.8557,2.3252,1.9133,1.8874,1.7807,1.8874,1.8886,1.9818,1.8769
sub-2039,BreathNVLA,18,0,5,5,58,44,55,124,5,5,58,69,24,23,1.7495,1.9521,1.8304,1.6862,1.5137,1.6918,1.7987,1.8727,1.7947
sub-2039,BreathNVLA,18,0,4,6,54,51,53,142,4,6,54,73,25,33,1.8277,1.9352,1.8004,1.7062,1.5033,1.7054,1.7644,1.8518,1.7306
sub-2039,BreathNVLA,18,0,11,9,41,37,55,123,11,9,41,68,20,31,1.6818,1.9192,1.6343,1.3421,1.3827,1.5642,1.5371,1.7557,1.6397
sub-2039,BreathNVLA,18,0,6,6,62,54,53,103,6,6,62,74,29,36,2.018,2.0735,2.0662,1.8362,1.7759,1.8743,1.9579,2.0778,1.9209
sub-2039,BreathNVLA,18,0,9,14,19,45,54,140,9,14,19,118,23,23,1.7905,2.0739,1.8211,1.6039,1.7289,1.787,1.8687,1.835,1.7633
sub-2039,BreathNVLA,18,0,13,9,21,43,59,102,13,9,21,87,19,34,1.8615,2.2684,1.87,1.6315,1.7284,1.8211,1.8841,2.0232,1.8559
sub-2039,BreathNVLA,18,0,8,7,49,35,52,124,8,7,49,60,18,26,1.4223,1.664,1.4873,1.1479,1.1282,1.3122,1.2768,1.5779,1.3756
sub-2039,BreathNVLA,18,0,17,5,54,19,42,92,17,5,54,47,12,13,1.3563,1.6211,1.5799,1.4444,1.2546,1.4584,1.3972,1.6678,1.4071
sub-2039,BreathNVLA,18,0,10,11,30,19,49,83,10,11,30,19,22,14,1.3098,1.7231,1.4472,1.1993,1.199,1.4593,1.3293,1.5151,1.3849
sub-2039,BreathNVLA,18,0,6,3,65,42,50,141,6,3,65,66,22,23,1.6427,1.7418,1.6573,1.4446,1.4004,1.5016,1.5495,1.6577,1.5872
sub-2039,BreathNVLA,18,0,9,1,82,28,46,125,9,1,82,54,16,16,1.3236,1.5427,1.5163,1.127,,1.3604,1.3097,1.4765,1.339
sub-2039,BreathNVLA,18,0,11,3,97,13,45,87,11,3,97,22,13,6,1.6527,1.8652,1.853,1.588,1.3999,1.762,1.6618,1.8553,1.5667
sub-2039,BreathNVLA,18,0,11,5,74,41,51,121,11,5,74,59,24,28,1.8101,1.9005,1.7824,1.5964,1.3702,1.6642,1.7037,1.7982,1.7311
sub-2039,BreathNVLA,18,0,13,8,54,42,57,112,13,8,54,78,21,30,1.8504,2.0641,1.8493,1.5639,1.6318,1.7196,1.7601,1.9452,1.8753
sub-2039,BreathNVLA,18,0,10,13,16,48,59,109,10,13,16,109,21,29,1.9348,2.2818,1.9568,1.7845,1.6991,1.8141,2.0078,1.9969,1.9285
sub-2039,BreathNVLA,18,0,7,8,30,65,57,123,7,8,30,108,32,45,2.0153,2.1517,2.0645,1.8504,1.8384,1.9134,1.9804,2.027,1.9296
sub-2039,BreathNVLA,18,0,9,7,38,37,51,120,9,7,38,51,23,18,1.43,1.6905,1.4956,1.1832,1.2285,1.3657,1.3461,1.498,1.457
sub-2039,BreathNVLA,18,0,10,8,45,25,48,108,10,8,45,38,15,15,1.2881,1.5875,1.4549,1.1707,1.1168,1.3323,1.2394,1.5488,1.3164
sub-2039,BreathNVLA,18,0,9,9,39,32,57,73,9,9,39,46,26,31,1.5809,1.8808,1.6183,1.3358,1.3418,1.5973,1.5169,1.6817,1.5946
sub-2039,BreathNVLA,18,0,8,5,49,56,46,108,8,5,49,98,29,42,1.9317,2.1373,1.9772,1.836,1.7157,1.7677,1.8867,1.9108,1.8427
sub-2039,BreathNVLA,18,0,4,8,38,54,58,127,4,8,38,87,30,26,1.3559,1.5223,1.3525,1.0947,1.122,1.2469,1.2616,1.3815,1.2577
sub-2039,BreathNVLA,18,0,10,13,13,9,56,35,10,13,13,18,24,25,1.6609,2.5053,1.8382,1.6143,1.8168,1.9068,1.6847,1.9202,1.8893
sub-2039,Meditation,18,0,9,26,107,32,28,111,9,26,107,26,16,15,1.4667,1.4577,1.4582,1.2228,1.4961,1.4888,1.3742,1.3632,1.4137
sub-2039,Meditation,18,0,10,29,65,38,31,177,10,29,65,71,15,11,1.4196,1.5257,1.5264,1.3036,1.4786,1.2588,1.3412,1.3317,1.4016
